tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,23367,0,live,LARP1,"LARP, Lar1, Lhp1","La ribonucleoprotein 1, translational regulator",la-related protein 1|La ribonucleoprotein domain family member 1,5q33.2,5,NC_000005.10,154682979,154817605,plus,27,612059
9606,Homo sapiens,84289,0,live,ING5,p28ING5,inhibitor of growth family member 5,inhibitor of growth protein 5,2q37.3,2,NC_000002.12,241687017,241729481,plus,15,608525
9606,Homo sapiens,145226,0,live,RDH12,"LCA13, RP53, SDR7C2",retinol dehydrogenase 12,"retinol dehydrogenase 12|all-trans and 9-cis retinol dehydrogenase|retinol dehydrogenase 12 (all-trans/9-cis/11-cis)|retinol dehydrogenase 12, all-trans and 9-cis|short chain dehydrogenase/reductase family 7C member 2",14q24.1,14,NC_000014.9,67701886,67734451,plus,9,608830
9606,Homo sapiens,8089,0,live,YEATS4,"4930573H17Rik, B230215M10Rik, GAS41, NUBI-1, YAF9",YEATS domain containing 4,YEATS domain-containing protein 4|NuMA binding protein 1|glioma-amplified sequence 41|nuBI1,12q15,12,NC_000012.12,69359705,69427077,plus,11,602116
9606,Homo sapiens,7123,0,live,CLEC3B,"TN, TNA",C-type lectin domain family 3 member B,tetranectin|plasminogen kringle 4-binding protein|tetranectin (plasminogen-binding protein),3p21.31,3,NC_000003.12,45026207,45036071,plus,5,187520
9606,Homo sapiens,6236,0,live,RRAD,"RAD, RAD1, REM3","RRAD, Ras related glycolysis inhibitor and calcium channel regulator","GTP-binding protein RAD|RAS (RAD and GEM) like GTP binding 3|RRAD, Ras related glycolysis inihibitor and calcium channel regulator|Ras-related associated with diabetes|ras associated with diabetes",16q22.1,16,NC_000016.10,66921679,66925536,minus,5,179503
9606,Homo sapiens,200424,0,live,TET3,hCG_40738,tet methylcytosine dioxygenase 3,methylcytosine dioxygenase TET3|probable methylcytosine dioxygenase TET3|putative methylcytosine dioxygenase|tet oncogene family member 3,2p13.1,2,NC_000002.12,73982036,74135394,plus,17,613555
9606,Homo sapiens,7171,0,live,TPM4,HEL-S-108,tropomyosin 4,tropomyosin alpha-4 chain|TM30p1|epididymis secretory protein Li 108,19p13.12-p13.11,19,NC_000019.10,16067507,16103005,plus,15,600317
9606,Homo sapiens,5528,0,live,PPP2R5D,"B56D, B56delta, MRD35",protein phosphatase 2 regulatory subunit B'delta,"serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform|PP2A, B subunit, B' delta isoform|PP2A, B subunit, B56 delta isoform|PP2A, B subunit, PR61 delta isoform|PP2A, B subunit, R5 delta isoform|Serine/threonine protein phosphatase 2A, 56 kDa regulatory subunit, delta isoform|protein phosphatase 2, regulatory subunit B (B56), delta isoform",6p21.1,6,NC_000006.12,42984570,43012342,plus,16,601646
9606,Homo sapiens,9723,0,live,SEMA3E,"M-SEMAH, M-SemaK, SEMAH, coll-5",semaphorin 3E,"semaphorin-3E|sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",7q21.11,7,NC_000007.14,83363238,83649139,minus,18,608166
9606,Homo sapiens,5210,0,live,PFKFB4,,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4|6PF-2-K/Fru-2,6-P2ase 4|6PF-2-K/Fru-2,6-P2ase testis-type isozyme|PFK/FBPase 4|bifunctional enzyme with kinase and biphosphatase activities",3p21.31,3,NC_000003.12,48517684,48562383,minus,20,605320
9606,Homo sapiens,23554,0,live,TSPAN12,"EVR5, NET-2, NET2, TM4SF12",tetraspanin 12,tetraspanin-12|tetraspan NET-2|transmembrane 4 superfamily member 12|tspan-12,7q31.31,7,NC_000007.14,120787320,120858337,minus,11,613138
9606,Homo sapiens,5774,0,live,PTPN3,"PTP-H1, PTPH1",protein tyrosine phosphatase non-receptor type 3,tyrosine-protein phosphatase non-receptor type 3|cytoskeletal-associated protein tyrosine phosphatase|protein-tyrosine phosphatase H1,9q31.3,9,NC_000009.12,109375694,109538395,minus,33,176877
9606,Homo sapiens,173,0,live,AFM,"ALB2, ALBA, ALF",afamin,afamin|alpha-Alb|alpha-albumin,4q13.3,4,NC_000004.12,73481745,73504001,plus,15,104145
9606,Homo sapiens,257397,0,live,TAB3,"MAP3K7IP3, NAP1",TGF-beta activated kinase 1 (MAP3K7) binding protein 3,TGF-beta-activated kinase 1 and MAP3K7-binding protein 3|NF-kappa-B-activating protein 1|NFkB activating protein 1|TAB-3|TAK1-binding protein 3|TGF-beta activated kinase 1 and MAP3K7 binding protein 3|TGF-beta-activated kinase 1-binding protein 3|mitogen-activated protein kinase kinase kinase 7 interacting protein 3,Xp21.2,X,NC_000023.11,30827442,30889391,minus,15,300480
9606,Homo sapiens,101154753,0,live,PANDAR,PANDA,promoter of CDKN1A antisense DNA damage activated RNA,p21 associated ncRNA DNA damage activated,6p21.2,6,NC_000006.12,36673621,36675126,minus,1,617179
9606,Homo sapiens,2044,0,live,EPHA5,"CEK7, EHK-1, EHK1, EK7, HEK7, TYRO4",EPH receptor A5,ephrin type-A receptor 5|EPH homology kinase 1|EPH-like kinase 7|brain-specific kinase|epididymis secretory sperm binding protein|receptor protein-tyrosine kinase HEK7|tyrosine-protein kinase receptor EHK-1,4q13.1-q13.2,4,NC_000004.12,65319563,65670495,minus,19,600004
9606,Homo sapiens,54101,0,live,RIPK4,"ANKK2, ANKRD3, CHANDS, DIK, NKRD3, PKK, PPS2, RIP4",receptor interacting serine/threonine kinase 4,receptor-interacting serine/threonine-protein kinase 4|PKC-delta-interacting protein kinase|ankyrin repeat domain-containing protein 3|protein kinase C-associated kinase|serine/threonine-protein kinase ANKRD3,21q22.3,21,NC_000021.9,41739373,41767052,minus,8,605706
9606,Homo sapiens,90780,0,live,PYGO2,1190004M21Rik,pygopus family PHD finger 2,pygopus homolog 2|pygopus 2,1q21.3,1,NC_000001.11,154957026,154961782,minus,3,606903
9606,Homo sapiens,60529,0,live,ALX4,"CRS5, FND2",ALX homeobox 4,homeobox protein aristaless-like 4|aristaless-like homeobox 4|homeodomain transcription factor ALX4,11p11.2,11,NC_000011.10,44260440,44310139,minus,4,605420
9606,Homo sapiens,55355,0,live,HJURP,"FAKTS, URLC9, hFLEG1",Holliday junction recognition protein,Holliday junction recognition protein|14-3-3-associated AKT substrate|fetal liver expressing gene 1|fetal liver-expressing gene 1 protein|up-regulated in lung cancer 9,2q37.1,2,NC_000002.12,233836701,233854566,minus,9,612667
9606,Homo sapiens,54845,0,live,ESRP1,"DFNB109, RBM35A, RMB35A",epithelial splicing regulatory protein 1,epithelial splicing regulatory protein 1|RNA-binding motif protein 35A|RNA-binding protein 35A,8q22.1,8,NC_000008.11,94640999,94707466,plus,16,612959
9606,Homo sapiens,55269,0,live,PSPC1,PSP1,paraspeckle component 1,paraspeckle component 1|paraspeckle protein 1,13q12.11,13,NC_000013.11,19674752,19783036,minus,16,612408
9606,Homo sapiens,664617,0,live,MIR542,"MIRN542, hsa-mir-542, mir-542",microRNA 542,,Xq26.3,X,NC_000023.11,134541341,134541437,minus,1,
9606,Homo sapiens,406916,0,live,MIR128-2,"MIR128B, MIRN128-2, MIRN128B, mir-128-2, mir-128b",microRNA 128-2,hsa-mir-128-2|hsa-mir-128b|microRNA 128b,3p22.3,3,NC_000003.12,35744476,35744559,plus,1,611769
9606,Homo sapiens,55183,0,live,RIF1,,replication timing regulatory factor 1,telomere-associated protein RIF1|RAP1 interacting factor homolog|rap1-interacting factor 1 homolog,2q23.3,2,NC_000002.12,151409902,151534200,plus,41,608952
9606,Homo sapiens,81624,0,live,DIAPH3,"AN, AUNA1, DIA2, DRF3, NSDAN, diap3, mDia2",diaphanous related formin 3,protein diaphanous homolog 3|diaphanous homolog 3,13q21.2,13,NC_000013.11,59665583,60163985,minus,38,614567
9606,Homo sapiens,406891,0,live,MIRLET7I,"LET7I, MIRNLET7I, hsa-let-7i, let-7i",microRNA let-7i,,12q14.1,12,NC_000012.12,62603686,62603769,plus,1,612148
9606,Homo sapiens,8470,0,live,SORBS2,"ARGBP2, PRO0618",sorbin and SH3 domain containing 2,sorbin and SH3 domain-containing protein 2|Arg binding protein 2|Arg/Abl-interacting protein 2|arg-binding protein 2,4q35.1,4,NC_000004.12,185585444,185956372,minus,37,616349
9606,Homo sapiens,494330,0,live,MIR381,"MIRN381, hsa-mir-381, mir-381",microRNA 381,,14q32.31,14,NC_000014.9,101045920,101045994,plus,1,
9606,Homo sapiens,2054,0,live,STX2,"EPIM, EPMA, STX2B, STX2C, STX2",syntaxin 2,syntaxin-2|epimorphin,12q24.33,12,NC_000012.12,130789600,130839274,minus,17,132350
9606,Homo sapiens,1303,0,live,COL12A1,"BA209D8.1, BTHLM2L, DJ234P15.1, EDSMYP, UCMD2, COL12A1",collagen type XII alpha 1 chain,"collagen alpha-1(XII) chain|collagen type XII proteoglycan|collagen, type XII, alpha 1",6q13-q14.1,6,NC_000006.12,75084326,75206262,minus,67,120320
9606,Homo sapiens,9128,0,live,PRPF4,"HPRP4, HPRP4P, PRP4, Prp4p, RP70, SNRNP60",pre-mRNA processing factor 4,U4/U6 small nuclear ribonucleoprotein Prp4|PRP4 homolog|PRP4 pre-mRNA processing factor 4 homolog|PRP4/STK/WD splicing factor|U4/U6 snRNP 60 kDa protein|WD splicing factor Prp4,9q32,9,NC_000009.12,113275634,113292905,plus,14,607795
9606,Homo sapiens,5378,0,live,PMS1,"HNPCC3, MLH2, PMSL1, hPMS1","PMS1 homolog 1, mismatch repair system component",PMS1 protein homolog 1|DNA mismatch repair protein PMS1|PMS1 postmeiotic segregation increased 1|human homolog of yeast mutL|mismatch repair gene PMSL1|rhabdomyosarcoma antigen MU-RMS-40.10B|rhabdomyosarcoma antigen MU-RMS-40.10E,2q32.2,2,NC_000002.12,189784085,189877629,plus,18,600258
9606,Homo sapiens,9134,0,live,CCNE2,CYCE2,cyclin E2,G1/S-specific cyclin-E2,8q22.1,8,NC_000008.11,94880224,94896671,minus,15,603775
9606,Homo sapiens,3232,0,live,HOXD3,"HOX1D, HOX4, HOX4A, Hox-4.1",homeobox D3,"homeobox protein Hox-D3|Hox-4.1, mouse, homolog of|homeo box D3|homeobox protein Hox-4A",2q31.1,2,NC_000002.12,176157307,176173102,plus,8,142980
9606,Homo sapiens,574443,0,live,MIR490,"MIRN490, hsa-mir-490, miR-490",microRNA 490,,7q33,7,NC_000007.14,136903167,136903294,plus,1,616972
9606,Homo sapiens,10555,0,live,AGPAT2,"1-AGPAT2, BSCL, BSCL1, LPAAB, LPAAT-beta",1-acylglycerol-3-phosphate O-acyltransferase 2,"1-acyl-sn-glycerol-3-phosphate acyltransferase beta|1-AGP acyltransferase 2|1-AGPAT 2|1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)|lysophosphatidic acid acyltransferase-beta|testicular tissue protein Li 143",9q34.3,9,NC_000009.12,136673143,136687457,minus,6,603100
9606,Homo sapiens,1964,0,live,EIF1AX,"EIF1A, EIF1AP1, EIF4C, eIF-1A, eIF-4C",eukaryotic translation initiation factor 1A X-linked,"eukaryotic translation initiation factor 1A, X-chromosomal|Putative eukaryotic translation initiation factor 1A|eIF-1A X isoform|eukaryotic translation initiation factor 1A, X chromosome|eukaryotic translation initiation factor 4C",Xp22.12,X,NC_000023.11,20124525,20141838,minus,7,300186
9606,Homo sapiens,55626,0,live,AMBRA1,"DCAF3, WDR94",autophagy and beclin 1 regulator 1,activating molecule in BECN1-regulated autophagy protein 1|DDB1 and CUL4 associated factor 3|WD repeat domain 94|activating molecule in beclin-1-regulated autophagy|autophagy/beclin-1 regulator 1,11p11.2,11,NC_000011.10,46396412,46594055,minus,25,611359
9606,Homo sapiens,5127,0,live,CDK16,"PCTAIRE, PCTAIRE1, PCTGAIRE, PCTK1",cyclin dependent kinase 16,cyclin-dependent kinase 16|PCTAIRE-motif protein kinase 1|cell division protein kinase 16|serine/threonine-protein kinase PCTAIRE-1|testis secretory sperm-binding protein Li 224n,Xp11.3,X,NC_000023.11,47217881,47229997,plus,19,311550
9606,Homo sapiens,2139,0,live,EYA2,EAB1,EYA transcriptional coactivator and phosphatase 2,eyes absent homolog 2,20q13.12,20,NC_000020.11,46894624,47188844,plus,16,601654
9606,Homo sapiens,10713,0,live,USP39,"65K, CGI-21, HSPC332, SAD1, SNRNP65",ubiquitin specific peptidase 39,U4/U6.U5 tri-snRNP-associated protein 2|SAD1 homolog|SnRNP assembly defective 1 homolog|U4/U6.U5 tri-snRNP-associated 65 kDa protein|inactive ubiquitin-specific peptidase 39|small nuclear ribonucleoprotein 65kDa (U4/U6.U5)|ubiquitin specific protease 39,2p11.2,2,NC_000002.12,85602843,85649284,plus,16,611594
9606,Homo sapiens,55554,0,live,KLK15,"ACO, HSRNASPH",kallikrein related peptidase 15,kallikrein-15|ACO protease|kallikrein-like serine protease|prostinogen,19q13.33,19,NC_000019.10,50825289,50834337,minus,6,610601
9606,Homo sapiens,4065,0,live,LY75,"CD205, CLEC13B, DEC-205, GP200-MR6, LY-75",lymphocyte antigen 75,lymphocyte antigen 75|C-type lectin domain family 13 member B,2q24.2,2,NC_000002.12,159803355,159904756,minus,35,604524
9606,Homo sapiens,8763,0,live,CD164,"DFNA66, MGC-24, MGC-24v, MUC-24, endolyn",CD164 molecule,"sialomucin core protein 24|CD164 antigen, sialomucin|multi-glycosylated core protein 24",6q21,6,NC_000006.12,109366514,109382812,minus,7,603356
9606,Homo sapiens,874,0,live,CBR3,"HEL-S-25, SDR21C2, hCBR3",carbonyl reductase 3,carbonyl reductase [NADPH] 3|NADPH-dependent carbonyl reductase 3|carbonyl reductase (NADPH) 3|epididymis secretory protein Li 25|short chain dehydrogenase/reductase family 21C member 2,21q22.12,21,NC_000021.9,36134901,36146562,plus,4,603608
9606,Homo sapiens,53635,0,live,PTOV1,"ACID2, PTOV-1",PTOV1 extended AT-hook containing adaptor protein,prostate tumor-overexpressed gene 1 protein|activator interaction domain-containing protein 2|prostate tumor overexpressed 1,19q13.33,19,NC_000019.10,49848554,49860744,plus,16,610195
9606,Homo sapiens,406914,0,live,MIR127,"MIRN127, miRNA127, mir-127",microRNA 127,hsa-mir-127,14q32.2,14,NC_000014.9,100882979,100883075,plus,1,611709
9606,Homo sapiens,11326,0,live,VSIG4,"CRIg, Z39IG",V-set and immunoglobulin domain containing 4,V-set and immunoglobulin domain-containing protein 4|Ig superfamily protein|complement receptor of the immunoglobulin superfamily|protein Z39Ig,Xq12,X,NC_000023.11,66021738,66040125,minus,7,300353
9606,Homo sapiens,27179,0,live,IL36A,"FIL1, FIL1(EPSILON), FIL1E, IL-1F6, IL1(EPSILON), IL1F6",interleukin 36 alpha,"interleukin-36 alpha|FIL1 epsilon|IL-1 epsilon|IL-1F6 (FIL-1-epsilon)|interleukin 1 family, member 6 (epsilon)|interleukin-1 epsilon|interleukin-1 family member 6",2q14.1,2,NC_000002.12,113005459,113011071,plus,6,605509
9606,Homo sapiens,439,0,live,GET3,"ARSA-I, ARSA1, ASNA-I, ASNA1, TRC40","guided entry of tail-anchored proteins factor 3, ATPase","ATPase ASNA1|arsA arsenite transporter, ATP-binding, homolog 1|golgi to ER traffic 3 homolog|transmembrane domain recognition complex 40 kDa ATPase subunit",19p13.13,19,NC_000019.10,12737106,12748323,plus,8,601913
9606,Homo sapiens,494326,0,live,MIR377,"MIRN377, hsa-mir-377, mir-377",microRNA 377,,14q32.31,14,NC_000014.9,101062050,101062118,plus,1,
9606,Homo sapiens,9687,0,live,GREB1,,growth regulating estrogen receptor binding 1,protein GREB1|gene regulated by estrogen in breast cancer|gene regulated in breast cancer 1 protein|growth regulation by estrogen in breast cancer 1,2p25.1,2,NC_000002.12,11481675,11642788,plus,43,611736
9606,Homo sapiens,3698,0,live,ITIH2,"H2P, SHAP",inter-alpha-trypsin inhibitor heavy chain 2,"inter-alpha-trypsin inhibitor heavy chain H2|ITI heavy chain H2|ITI-HC2|inter-alpha (globulin) inhibitor H2|inter-alpha (globulin) inhibitor, H2 polypeptide|inter-alpha-inhibitor heavy chain 2|inter-alpha-trypsin inhibitor complex component II|serum-derived hyaluronan-associated protein",10p14,10,NC_000010.11,7703316,7749520,plus,21,146640
9606,Homo sapiens,51144,0,live,HSD17B12,"KAR, SDR12C1",hydroxysteroid 17-beta dehydrogenase 12,very-long-chain 3-oxoacyl-CoA reductase|17-beta-HSD 12|17-beta-hydroxysteroid dehydrogenase 12|17beta-HSD type 12|3-ketoacyl-CoA reductase|estradiol 17-beta-dehydrogenase 12|short chain dehydrogenase/reductase family 12C member 1|steroid dehydrogenase homolog,11p11.2,11,NC_000011.10,43576476,43856617,plus,17,609574
9606,Homo sapiens,6482,0,live,ST3GAL1,"Gal-NAc6S, SIAT4A, SIATFL, ST3GalA, ST3GalA.1, ST3GalIA, ST3GalIA,1, ST3O","ST3 beta-galactoside alpha-2,3-sialyltransferase 1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1|Gal-beta-1,3-GalNAc-alpha-2,3-sialyltransferase|SIAT4-A|ST3GalI|alpha 2,3-ST 1|beta-galactoside alpha-2,3-sialyltransferase 1|sialyltransferase 4A (beta-galactosidase alpha-2,3-sialytransferase)|sialyltransferase 4A (beta-galactoside alpha-2,3-sialyltransferase)|sialyltransferase 4A (beta-galactoside alpha-2,3-sialytransferase)",8q24.22,8,NC_000008.11,133454848,133572534,minus,11,607187
9606,Homo sapiens,3223,0,live,HOXC6,"CP25, HHO.C8, HOX3, HOX3C",homeobox C6,homeobox protein Hox-C6|homeo box 3C|homeo box C8 protein|homeobox protein CP25|homeobox protein HHO.C8|homeobox protein Hox-3C,12q13.13,12,NC_000012.12,54016888,54030823,plus,3,142972
9606,Homo sapiens,3612,0,live,IMPA1,"IMP, IMPA, MRT59",inositol monophosphatase 1,inositol monophosphatase 1|D-galactose 1-phosphate phosphatase|IMP 1|IMPase 1|inositol(myo)-1(or 4)-monophosphatase 1|inositol-1(or 4)-monophosphatase 1|lithium-sensitive myo-inositol monophosphatase A1|myo-inositol monophosphatase 1|testicular tissue protein Li 94,8q21.13,8,NC_000008.11,81656914,81686354,minus,10,602064
9606,Homo sapiens,10927,0,live,SPIN1,"SPIN, TDRD24",spindlin 1,spindlin-1|ovarian cancer-related protein|spindlin1,9q22.1,9,NC_000009.12,88388444,88478694,plus,6,609936
9606,Homo sapiens,6586,0,live,SLIT3,"MEGF5, SLIL2, SLIT1, Slit-3, slit2",slit guidance ligand 3,slit homolog 3 protein|multiple EGF-like domains protein 5|multiple epidermal growth factor-like domains protein 5|slit homolog 3,5q34-q35.1,5,NC_000005.10,168661740,169301139,minus,37,603745
9606,Homo sapiens,377,0,live,ARF3,,ADP ribosylation factor 3,ADP-ribosylation factor 3|small GTP binding protein,12q13.12,12,NC_000012.12,48930252,48957526,minus,8,103190
9606,Homo sapiens,9342,0,live,SNAP29,"CEDNIK, SNAP-29",synaptosome associated protein 29,"synaptosomal-associated protein 29|soluble 29 kDa NSF attachment protein|synaptosomal-associated protein, 29kD|synaptosomal-associated protein, 29kDa|synaptosome associated protein 29kDa|vesicle-membrane fusion protein SNAP-29",22q11.21,22,NC_000022.11,20859007,20891214,plus,5,604202
9606,Homo sapiens,23002,0,live,DAAM1,,dishevelled associated activator of morphogenesis 1,disheveled-associated activator of morphogenesis 1,14q23.1,14,NC_000014.9,59188657,59371405,plus,26,606626
9606,Homo sapiens,23481,0,live,PES1,"NOP7, PES",pescadillo ribosomal biogenesis factor 1,"pescadillo homolog|pescadillo homolog 1, containing BRCT domain",22q12.2,22,NC_000022.11,30576625,30607013,minus,19,605819
9606,Homo sapiens,11278,0,live,KLF12,"AP-2rep, AP2REP, HSPC122",Kruppel like factor 12,Krueppel-like factor 12|AP-2 repressor|AP-2rep transcription factor|KLF12 zinc finger transcriptional repressor|transcriptional repressor AP-2rep,13q22.1,13,NC_000013.11,73686012,74168295,minus,16,607531
9606,Homo sapiens,494332,0,live,MIR383,"MIRN383, hsa-mir-383, mir-383",microRNA 383,,8p22,8,NC_000008.11,14853438,14853510,minus,1,
9606,Homo sapiens,56667,0,live,MUC13,"DRCC1, MUC-13","mucin 13, cell surface associated","mucin-13|down-regulated in colon cancer 1|mucin 13, epithelial transmembrane",3q21.2,3,NC_000003.12,124905442,124934751,minus,12,612181
9606,Homo sapiens,10788,0,live,IQGAP2,,IQ motif containing GTPase activating protein 2,ras GTPase-activating-like protein IQGAP2,5q13.3,5,NC_000005.10,76403285,76708132,plus,41,605401
9606,Homo sapiens,3224,0,live,HOXC8,"HOX3, HOX3A",homeobox C8,"homeobox protein Hox-C8|Hox-3.1, mouse, homolog of|homeo box 3A|homeo box C8|homeobox protein Hox-3A",12q13.13,12,NC_000012.12,54008985,54012769,plus,2,142970
9606,Homo sapiens,91768,0,live,CABLES1,"CABL1, CABLES, HsT2563, IK3-1",Cdk5 and Abl enzyme substrate 1,CDK5 and ABL1 enzyme substrate 1|interactor with CDK3 1,18q11.2,18,NC_000018.10,23134564,23260470,plus,12,609194
9606,Homo sapiens,11054,0,live,OGFR,,opioid growth factor receptor,opioid growth factor receptor|protein 7-60|zeta-type opioid receptor,20q13.33,20,NC_000020.11,62804835,62814000,plus,7,606459
9606,Homo sapiens,8076,0,live,MFAP5,"AAT9, MAGP-2, MAGP2, MFAP-5, MP25",microfibril associated protein 5,microfibrillar-associated protein 5|THE1A-MFAP5|microfibril-associated glycoprotein-2|microfibrillar associated protein 5,12p13.31,12,NC_000012.12,8645943,8662826,minus,11,601103
9606,Homo sapiens,29789,0,live,OLA1,"DOC45, GBP45, GTBP9, GTPBP9, PTD004",Obg like ATPase 1,obg-like ATPase 1|DNA damage-regulated overexpressed in cancer 45 protein|GTP-binding protein 9 (putative)|GTP-binding protein PTD004|homologous yeast-44.2 protein,2q31.1,2,NC_000002.12,174072447,174248532,minus,11,611175
9606,Homo sapiens,4246,0,live,SCGB2A1,"LPHC, LPNC, MGB2, UGB3",secretoglobin family 2A member 1,mammaglobin-B|lacryglobin|lipophilin C|mammaglobin-2,11q12.3,11,NC_000011.10,62208673,62213943,plus,3,604398
9606,Homo sapiens,374383,0,live,NCR3LG1,"B7-H6, B7H6, DKFZp686O24166",natural killer cell cytotoxicity receptor 3 ligand 1,natural cytotoxicity triggering receptor 3 ligand 1|B7 homolog 6|putative Ig-like domain-containing protein DKFZp686O24166/DKFZp686I21167,11p15.1,11,NC_000011.10,17351800,17377341,plus,6,613714
9606,Homo sapiens,2036,0,live,EPB41L1,"4.1N, MRD11",erythrocyte membrane protein band 4.1 like 1,band 4.1-like protein 1|neuron-type nonerythroid protein 4.1|neuronal protein 4.1,20q11.23,20,NC_000020.11,36064891,36232799,plus,36,602879
9606,Homo sapiens,23604,0,live,DAPK2,"DRP-1, DRP1",death associated protein kinase 2,death-associated protein kinase 2|DAP kinase 2|DAP-kinase-related protein 1 beta isoform,15q22.31,15,NC_000015.10,63907036,64046485,minus,18,616567
9606,Homo sapiens,23047,0,live,PDS5B,"APRIN, AS3, CG008",PDS5 cohesin associated factor B,sister chromatid cohesion protein PDS5 homolog B|androgen induced inhibitor of proliferation|androgen-induced proliferation inhibitor|androgen-induced prostate proliferative shutoff-associated protein AS3|androgen-induced shutoff 3,13q13.1,13,NC_000013.11,32586432,32778019,plus,38,605333
9606,Homo sapiens,53834,0,live,FGFRL1,"FGFR-5, FGFR5, FHFR",fibroblast growth factor receptor like 1,fibroblast growth factor receptor-like 1|FGF homologous factor receptor|FGF receptor-like protein 1|FGFR-like protein|fibroblast growth factor receptor 5,4p16.3,4,NC_000004.12,1009930,1026898,plus,10,605830
9606,Homo sapiens,22891,0,live,ZNF365,"Su48, UAND, ZNF365",zinc finger protein 365,protein ZNF365|DISC1-binding zinc-finger protein|protein su48|talanin,10q21.2,10,NC_000010.11,62374157,62672011,plus,18,607818
9606,Homo sapiens,54514,0,live,DDX4,VASA,DEAD-box helicase 4,probable ATP-dependent RNA helicase DDX4|DEAD (Asp-Glu-Ala-Asp) box polypeptide 4|DEAD box protein 4|DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 4|vasa homolog,5q11.2,5,NC_000005.10,55737994,55817157,plus,24,605281
9606,Homo sapiens,4324,0,live,MMP15,"MMP-15, MT2-MMP, MT2MMP, MTMMP2, SMCP-2",matrix metallopeptidase 15,matrix metalloproteinase-15|MT-MMP 2|matrix metallopeptidase 15 (membrane-inserted)|matrix metalloproteinase 15 (membrane-inserted)|membrane-type matrix metalloproteinase 2|membrane-type-2 matrix metalloproteinase,16q21,16,NC_000016.10,58025754,58046901,plus,10,602261
9606,Homo sapiens,5002,0,live,SLC22A18,"BWR1A, BWSCR1A, HET, IMPT1, ITM, ORCTL2, SLC22A1L, TSSC5, p45-BWR1A",solute carrier family 22 member 18,solute carrier family 22 member 18|beckwith-Wiedemann syndrome chromosomal region 1 candidate gene A protein|efflux transporter-like protein|imprinted multi-membrane-spanning polyspecific transporter-related protein 1|organic cation transporter-like protein 2|p45 Beckwith-Wiedemann region 1A|tumor-suppressing STF cDNA 5 protein|tumor-suppressing subchromosomal transferable fragment candidate gene 5 protein,11p15.4,11,NC_000011.10,2899691,2925246,plus,14,602631
9606,Homo sapiens,10529,0,live,NEBL,"C10orf113, LASP2, LNEBL, bA165O3.1",nebulette,nebulette|LIM and SH3 protein 2|LIM-nebulette|actin-binding Z-disk protein,10p12.31,10,NC_000010.11,20779973,21174187,minus,38,605491
9606,Homo sapiens,10529,0,live,NEBL,"C10orf113, LASP2, LNEBL, bA165O3.1",nebulette,nebulette|LIM and SH3 protein 2|LIM-nebulette|actin-binding Z-disk protein,10p12.31,10,NC_000010.11,21125738,21146609,minus,38,605491
9606,Homo sapiens,2001,0,live,ELF5,ESE2,E74 like ETS transcription factor 5,ETS-related transcription factor Elf-5|E74-like factor 5 (ets domain transcription factor)|epithelium-restricted ESE-1-related Ets factor|epithelium-specific Ets transcription factor 2,11p13,11,NC_000011.10,34478791,34513794,minus,8,605169
9606,Homo sapiens,3626,0,live,INHBC,IHBC,inhibin subunit beta C,inhibin beta C chain|activin beta-C chain|inhibin beta C subunit,12q13.3,12,NC_000012.12,57434784,57452062,plus,2,601233
9606,Homo sapiens,9940,0,live,DLEC1,"CFAP81, DLC-1, DLC1, F56",DLEC1 cilia and flagella associated protein,"deleted in lung and esophageal cancer protein 1|DLEC, cilia and flagella associated protein|cilia and flagella associated protein 81|deleted in lung and esophageal cancer 1",3p22.2,3,NC_000003.12,38038595,38124025,plus,38,604050
9606,Homo sapiens,56262,0,live,LRRC8A,"AGM5, LRRC8, SWELL1",leucine rich repeat containing 8 VRAC subunit A,volume-regulated anion channel subunit LRRC8A|leucine rich repeat containing 8 family member A|leucine-rich repeat-containing protein 8A|swelling protein 1,9q34.11,9,NC_000009.12,128882112,128918042,plus,10,608360
9606,Homo sapiens,8028,0,live,MLLT10,AF10,MLLT10 histone lysine methyltransferase DOT1L cofactor,"protein AF-10|ALL1-fused gene from chromosome 10 protein|myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10|myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10|type I AF10 protein|type III AF10 protein|type IV AF10 protein",10p12.31,10,NC_000010.11,21524616,21743630,plus,39,602409
