tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,51138,0,live,COPS4,"CSN4, SGN4",COP9 signalosome subunit 4,COP9 signalosome complex subunit 4|COP9 constitutive photomorphogenic homolog subunit 4|COP9 constitutive photomorphogenic-like protein subunit 4|JAB1-containing signalosome subunit 4|signalosome subunit 4|testis tissue sperm-binding protein Li 42a,4q21.22,4,NC_000004.12,83035183,83075818,plus,11,616008
9606,Homo sapiens,527,0,live,ATP6V0C,"ATP6C, ATP6L, ATPL, VATL, VPPC, Vma3",ATPase H transporting V0 subunit c,"V-type proton ATPase 16 kDa proteolipid subunit|ATPase, H transporting, lysosomal 16kDa, V0 subunit c|H()-transporting two-sector ATPase, 16 kDa subunit|V-ATPase 16 kDa proteolipid subunit|vacuolar ATP synthase 16 kDa proteolipid subunit|vacuolar H ATPase proton channel subunit|vacuolar proton pump 16 kDa proteolipid subunit",16p13.3,16,NC_000016.10,2513726,2520223,plus,4,108745
9606,Homo sapiens,5210,0,live,PFKFB4,,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4|6PF-2-K/Fru-2,6-P2ase 4|6PF-2-K/Fru-2,6-P2ase testis-type isozyme|PFK/FBPase 4|bifunctional enzyme with kinase and biphosphatase activities",3p21.31,3,NC_000003.12,48517684,48562383,minus,20,605320
9606,Homo sapiens,6494,0,live,SIPA1,SPA1,signal-induced proliferation-associated 1,signal-induced proliferation-associated protein 1|GTPase-activating protein Spa-1|p130 SPA-1|signal-induced proliferation-associated gene 1|sipa-1,11q13.1,11,NC_000011.10,65638101,65650930,plus,18,602180
9606,Homo sapiens,6574,0,live,SLC20A1,"GLVR1, Glvr-1, PIT1, PiT-1",solute carrier family 20 member 1,"sodium-dependent phosphate transporter 1|gibbon ape leukemia virus receptor 1|leukemia virus receptor 1 homolog|solute carrier family 20 (phosphate transporter), member 1",2q14.1,2,NC_000002.12,112645938,112663825,plus,13,137570
9606,Homo sapiens,84870,0,live,RSPO3,"CRISTIN1, PWTSR, THSD2",R-spondin 3,"R-spondin-3|R-spondin 3 homolog|protein with TSP type-1 repeat|roof plate-specific spondin-3|thrombospondin type-1 domain-containing protein 2|thrombospondin, type I, domain containing 2",6q22.33,6,NC_000006.12,127118671,127199481,plus,7,610574
9606,Homo sapiens,347689,0,live,SOX2-OT,"NCRNA00043, SOX2OT",SOX2 overlapping transcript,SOX2 overlapping transcript (non-coding RNA)|SOX2 overlapping transcript (non-protein coding),3q26.33,3,NC_000003.12,181056680,181742228,plus,10,616338
9606,Homo sapiens,4783,0,live,NFIL3,"E4BP4, IL3BP1, NF-IL3AA, NFIL3","nuclear factor, interleukin 3 regulated",nuclear factor interleukin-3-regulated protein|E4 promoter-binding protein 4|interleukin-3 promoter transcriptional activator|interleukin-3-binding protein 1|transcriptional activator NF-IL3A,9q22.31,9,NC_000009.12,91409045,91425063,minus,5,605327
9606,Homo sapiens,92609,0,live,TIMM50,"MGCA9, TIM50, TIM50L",translocase of inner mitochondrial membrane 50,mitochondrial import inner membrane translocase subunit TIM50|Tim50-like protein|homolog of yeast Tim50,19q13.2,19,NC_000019.10,39480838,39493779,plus,11,607381
9606,Homo sapiens,51715,0,live,RAB23,HSPC137,"RAB23, member RAS oncogene family",ras-related protein Rab-23|RAB family small GTP binding protein RAB 23,6p12.1-p11.2,6,NC_000006.12,57186992,57222314,minus,8,606144
9606,Homo sapiens,5936,0,live,RBM4,"LARKA, ZCCHC21, ZCRB3A, RBM4",RNA binding motif protein 4,RNA-binding protein 4|RNA-binding motif protein 4a|lark homolog|transcriptional coactivator CoAZ|zinc finger CCHC-type and RNA binding motif 3A,11q13.2,11,NC_000011.10,66638617,66668380,plus,5,602571
9606,Homo sapiens,5774,0,live,PTPN3,"PTP-H1, PTPH1",protein tyrosine phosphatase non-receptor type 3,tyrosine-protein phosphatase non-receptor type 3|cytoskeletal-associated protein tyrosine phosphatase|protein-tyrosine phosphatase H1,9q31.3,9,NC_000009.12,109375694,109538395,minus,33,176877
9606,Homo sapiens,407034,0,live,MIR30E,"MIRN30E, mir-30e",microRNA 30e,hsa-mir-30e,1p34.2,1,NC_000001.11,40754355,40754446,plus,1,
9606,Homo sapiens,57402,0,live,S100A14,"BCMP84, S100A15",S100 calcium binding protein A14,protein S100-A14|S114|breast cancer membrane protein 84,1q21.3,1,NC_000001.11,153614255,153616917,minus,6,607986
9606,Homo sapiens,574436,0,live,MIR485,"MIRN485, hsa-mir-485, mir-485",microRNA 485,,14q32.31,14,NC_000014.9,101055419,101055491,plus,1,615385
9606,Homo sapiens,257397,0,live,TAB3,"MAP3K7IP3, NAP1",TGF-beta activated kinase 1 (MAP3K7) binding protein 3,TGF-beta-activated kinase 1 and MAP3K7-binding protein 3|NF-kappa-B-activating protein 1|NFkB activating protein 1|TAB-3|TAK1-binding protein 3|TGF-beta activated kinase 1 and MAP3K7 binding protein 3|TGF-beta-activated kinase 1-binding protein 3|mitogen-activated protein kinase kinase kinase 7 interacting protein 3,Xp21.2,X,NC_000023.11,30827442,30889391,minus,15,300480
9606,Homo sapiens,9282,0,live,MED14,"CRSP150, CRSP2, CSRP, CXorf4, DRIP150, EXLM1, RGR1, TRAP170",mediator complex subunit 14,"mediator of RNA polymerase II transcription subunit 14|ARC150|CRSP complex subunit 2|RGR1 homolog|activator-recruited cofactor 150 kDa component|cofactor required for Sp1 transcriptional activation, subunit 2 (150kD)|hRGR1|human homolog of yeast RGR1|thyroid hormone receptor-associated protein complex 170 kDa component|thyroid hormone receptor-associated protein complex component TRAP170|transcriptional co-activator CRSP150|vitamin D receptor-interacting protein complex component DRIP150|vitamin D3 receptor-interacting protein complex 150 kDa component",Xp11.4,X,NC_000023.11,40648305,40736122,minus,34,300182
9606,Homo sapiens,11191,0,live,PTENP1,"PTEN-rs, PTEN2, PTENpg1, PTH2, psiPTEN",phosphatase and tensin homolog pseudogene 1,"PTEN/MMAC1 pseudogene|phosphatase and tensin homolog (mutated in multiple advanced cancers 1), pseudogene 1|phosphatase and tensin homolog pseudogene 1 (functional)",9p13.3,9,NC_000009.12,33673504,33677420,minus,1,613531
9606,Homo sapiens,101154753,0,live,PANDAR,PANDA,promoter of CDKN1A antisense DNA damage activated RNA,p21 associated ncRNA DNA damage activated,6p21.2,6,NC_000006.12,36673621,36675126,minus,1,617179
9606,Homo sapiens,2044,0,live,EPHA5,"CEK7, EHK-1, EHK1, EK7, HEK7, TYRO4",EPH receptor A5,ephrin type-A receptor 5|EPH homology kinase 1|EPH-like kinase 7|brain-specific kinase|epididymis secretory sperm binding protein|receptor protein-tyrosine kinase HEK7|tyrosine-protein kinase receptor EHK-1,4q13.1-q13.2,4,NC_000004.12,65319563,65670495,minus,19,600004
9606,Homo sapiens,2012,0,live,EMP1,"CL-20, EMP-1, TMP",epithelial membrane protein 1,epithelial membrane protein 1|tumor-associated membrane protein,12p13.1,12,NC_000012.12,13196726,13219941,plus,4,602333
9606,Homo sapiens,6185,0,live,RPN2,"RIBIIR, RPN-II, RPNII, SWP1",ribophorin II,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2|dolichyl-diphosphooligosaccharide--protein glycosyltransferase 63 kDa subunit|oligosaccharyltransferase complex subunit (non-catalytic)|ribophorin-2,20q11.23,20,NC_000020.11,37179046,37241623,plus,19,180490
9606,Homo sapiens,7023,0,live,TFAP4,"AP-4, bHLHc41",transcription factor AP-4,transcription factor AP-4|activating enhancer-binding protein 4|class C basic helix-loop-helix protein 41|transcription factor AP-4 (activating enhancer binding protein 4),16p13.3,16,NC_000016.10,4257186,4273023,minus,9,600743
9606,Homo sapiens,89845,0,live,ABCC10,"EST182763, MRP7, SIMRP7",ATP binding cassette subfamily C member 10,"multidrug resistance-associated protein 7|ATP-binding cassette sub-family C member 10|ATP-binding cassette, sub-family C (CFTR/MRP), member 10",6p21.1,6,NC_000006.12,43427538,43451994,plus,25,612509
9606,Homo sapiens,90780,0,live,PYGO2,1190004M21Rik,pygopus family PHD finger 2,pygopus homolog 2|pygopus 2,1q21.3,1,NC_000001.11,154957026,154961782,minus,3,606903
9606,Homo sapiens,8050,0,live,PDHX,"DLDBP, E3BP, OPDXD, PDX1, proX, PDHX",pyruvate dehydrogenase complex component X,"pyruvate dehydrogenase protein X component, mitochondrial|dihydrolipoamide dehydrogenase-binding protein of pyruvate dehydrogenase complex|lipoyl-containing pyruvate dehydrogenase complex component X|pyruvate dehydrogenase complex, E3-binding protein subunit|pyruvate dehydrogenase complex, lipoyl-containing component X",11p13,11,NC_000011.10,34915829,34996128,plus,12,608769
9606,Homo sapiens,8664,0,live,EIF3D,"EIF3S7, eIF3-p66, eIF3-zeta",eukaryotic translation initiation factor 3 subunit D,"eukaryotic translation initiation factor 3 subunit D|eIF3 p66|eukaryotic translation initiation factor 3, subunit 7 zeta, 66/67kDa|translation initiation factor eIF3 p66 subunit",22q12.3,22,NC_000022.11,36510855,36529166,minus,15,603915
9606,Homo sapiens,60529,0,live,ALX4,"CRS5, FND2",ALX homeobox 4,homeobox protein aristaless-like 4|aristaless-like homeobox 4|homeodomain transcription factor ALX4,11p11.2,11,NC_000011.10,44260440,44310139,minus,4,605420
9606,Homo sapiens,80315,0,live,CPEB4,"CPE-BP4, hCPEB-4",cytoplasmic polyadenylation element binding protein 4,cytoplasmic polyadenylation element-binding protein 4|CPE-binding protein 4,5q35.2,5,NC_000005.10,173888328,173961980,plus,12,610607
9606,Homo sapiens,43847,0,live,KLK14,KLK-L6,kallikrein related peptidase 14,kallikrein-14|kallikrein-like protein 6,19q13.41,19,NC_000019.10,51077494,51084210,minus,8,606135
9606,Homo sapiens,55355,0,live,HJURP,"FAKTS, URLC9, hFLEG1",Holliday junction recognition protein,Holliday junction recognition protein|14-3-3-associated AKT substrate|fetal liver expressing gene 1|fetal liver-expressing gene 1 protein|up-regulated in lung cancer 9,2q37.1,2,NC_000002.12,233836701,233854566,minus,9,612667
9606,Homo sapiens,54845,0,live,ESRP1,"DFNB109, RBM35A, RMB35A",epithelial splicing regulatory protein 1,epithelial splicing regulatory protein 1|RNA-binding motif protein 35A|RNA-binding protein 35A,8q22.1,8,NC_000008.11,94640999,94707466,plus,16,612959
9606,Homo sapiens,7916,0,live,PRRC2A,"BAT2, D6S51, D6S51E, G2",proline rich coiled-coil 2A,protein PRRC2A|HLA-B-associated transcript 2|large proline-rich protein BAT2|proline-rich and coiled-coil-containing protein 2A|protein G2,6p21.33,6,NC_000006.12,31620715,31637780,plus,31,142580
9606,Homo sapiens,23603,0,live,CORO1C,HCRNN4,coronin 1C,"coronin-1C|coronin, actin binding protein, 1C|coronin-3",12q24.11,12,NC_000012.12,108645109,108759955,minus,19,605269
9606,Homo sapiens,54756,0,live,IL17RD,"HH18, IL-17RD, IL17RLM, SEF",interleukin 17 receptor D,interleukin-17 receptor D|IL-17 receptor D|IL17Rhom|interleukin-17 receptor-like protein|sef homolog,3p14.3,3,NC_000003.12,57089982,57170317,minus,16,606807
9606,Homo sapiens,29780,0,live,PARVB,CGI-56,parvin beta,beta-parvin|affixin,22q13.31,22,NC_000022.11,43999164,44169233,plus,19,608121
9606,Homo sapiens,664617,0,live,MIR542,"MIRN542, hsa-mir-542, mir-542",microRNA 542,,Xq26.3,X,NC_000023.11,134541341,134541437,minus,1,
9606,Homo sapiens,406916,0,live,MIR128-2,"MIR128B, MIRN128-2, MIRN128B, mir-128-2, mir-128b",microRNA 128-2,hsa-mir-128-2|hsa-mir-128b|microRNA 128b,3p22.3,3,NC_000003.12,35744476,35744559,plus,1,611769
9606,Homo sapiens,27330,0,live,RPS6KA6,"PP90RSK4, RSK-4, RSK4, S6K-alpha-6, p90RSK6",ribosomal protein S6 kinase A6,"ribosomal protein S6 kinase alpha-6|90 kDa ribosomal protein S6 kinase 6|S6K-alpha 6|p90-RSK 6|ribosomal S6 kinase 4|ribosomal protein S6 kinase, 90kDa, polypeptide 6",Xq21.1,X,NC_000023.11,84058346,84188199,minus,27,300303
9606,Homo sapiens,81624,0,live,DIAPH3,"AN, AUNA1, DIA2, DRF3, NSDAN, diap3, mDia2",diaphanous related formin 3,protein diaphanous homolog 3|diaphanous homolog 3,13q21.2,13,NC_000013.11,59665583,60163985,minus,38,614567
9606,Homo sapiens,57509,0,live,MTUS1,"ATBP, ATIP, ATIP3, ICIS, MP44, MTSG1",microtubule associated scaffold protein 1,microtubule-associated tumor suppressor 1|AT2 receptor-binding protein|AT2 receptor-interacting protein|AT2R binding protein|angiotensin-II type 2 receptor-interacting protein|erythroid differentiation-related|microtubule associated tumor suppressor 1|mitochondrial tumor suppressor gene 1|transcription factor MTSG1,8p22,8,NC_000008.11,17643794,17801579,minus,27,609589
9606,Homo sapiens,5874,0,live,RAB27B,C25KG,"RAB27B, member RAS oncogene family",ras-related protein Rab-27B,18q21.2,18,NC_000018.10,54717842,54895516,plus,11,603869
9606,Homo sapiens,406891,0,live,MIRLET7I,"LET7I, MIRNLET7I, hsa-let-7i, let-7i",microRNA let-7i,,12q14.1,12,NC_000012.12,62603686,62603769,plus,1,612148
9606,Homo sapiens,23369,0,live,PUM2,"PUMH2, PUML2",pumilio RNA binding family member 2,pumilio homolog 2|pumilio-2,2p24.1,2,NC_000002.12,20248691,20352253,minus,28,607205
9606,Homo sapiens,494330,0,live,MIR381,"MIRN381, hsa-mir-381, mir-381",microRNA 381,,14q32.31,14,NC_000014.9,101045920,101045994,plus,1,
9606,Homo sapiens,574032,0,live,MIR20B,"MIRN20B, hsa-mir-20b, mir-20b",microRNA 20b,,Xq26.2,X,NC_000023.11,134169809,134169877,minus,1,300950
9606,Homo sapiens,1164,0,live,CKS2,CKSHS2,CDC28 protein kinase regulatory subunit 2,cyclin-dependent kinases regulatory subunit 2|CDC28 protein kinase 2|CKS-2|CKS1(S. cerevisiae Cdc28/Cdc2 kinase subunit) homolog-2,9q22.2,9,NC_000009.12,89311195,89316703,plus,3,116901
9606,Homo sapiens,8500,0,live,PPFIA1,"LIP.1, LIP1, LIPRIN",PTPRF interacting protein alpha 1,"liprin-alpha-1|LAR-interacting protein 1|LIP-1|Liprin-alpha1|protein tyrosine phosphatase receptor type f polypeptide-interacting protein alpha-1|protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1",11q13.3,11,NC_000011.10,70270687,70385312,plus,36,611054
9606,Homo sapiens,434,0,live,ASIP,"AGSW, AGTI, AGTIL, ASP, SHEP9",agouti signaling protein,"agouti-signaling protein|agouti signaling protein, nonagouti homolog|agouti switch protein|nonagouti homolog",20q11.22,20,NC_000020.11,34186493,34269344,plus,7,600201
9606,Homo sapiens,28984,0,live,RGCC,"C13orf15, RGC-32, RGC32, bA157L14.2",regulator of cell cycle,regulator of cell cycle RGCC|response gene to complement 32 protein,13q14.11,13,NC_000013.11,41457411,41470876,plus,7,610077
9606,Homo sapiens,5918,0,live,RARRES1,"LXNL, PERG-1, TIG1",retinoic acid receptor responder 1,retinoic acid receptor responder protein 1|RAR-responsive protein TIG1|latexin-like|phorbol ester-induced gene 1 protein|retinoic acid receptor responder (tazarotene induced) 1|tazarotene-induced gene 1 protein,3q25.32,3,NC_000003.12,158696892,158732944,minus,6,605090
9606,Homo sapiens,29123,0,live,ANKRD11,"ANCO-1, ANCO1, LZ16, T13",ankyrin repeat domain 11,ankyrin repeat domain-containing protein 11|ankyrin repeat-containing cofactor 1|nasopharyngeal carcinoma susceptibility protein|truncated ankyrin repeat domain 11 aberrant transcript 1|truncated ankyrin repeat domain 11 aberrant transcript 2,16q24.3,16,NC_000016.10,89267619,89490561,minus,21,611192
9606,Homo sapiens,57165,0,live,GJC2,"CX46.6, Cx47, GJA12, HLD2, LMPH1C, LMPHM3, PMLDAR, SPG44",gap junction protein gamma 2,"gap junction gamma-2 protein|connexin-46.6|connexin-47|gap junction alpha-12 protein|gap junction protein, gamma 2, 47kDa",1q42.13,1,NC_000001.11,228149930,228159826,plus,2,608803
9606,Homo sapiens,25930,0,live,PTPN23,"HD-PTP, HDPTP, PTP-TD14",protein tyrosine phosphatase non-receptor type 23,tyrosine-protein phosphatase non-receptor type 23|his domain-containing protein tyrosine phosphatase|protein tyrosine phosphatase TD14,3p21.31,3,NC_000003.12,47381001,47413435,plus,25,606584
9606,Homo sapiens,11160,0,live,ERLIN2,"C8orf2, Erlin-2, NET32, SPFH2, SPG18",ER lipid raft associated 2,"erlin-2|SPFH domain family, member 2|endoplasmic reticulum lipid raft-associated protein 2|epididymis secretory sperm binding protein|spastic paraplegia 18 (autosomal dominant)|stomatin-prohibitin-flotillin-HflC/K domain-containing protein 2",8p11.23,8,NC_000008.11,37736627,37758422,plus,14,611605
9606,Homo sapiens,23166,0,live,STAB1,"CLEVER-1, FEEL-1, FELE-1, FEX1, SCARH2, STAB-1",stabilin 1,"stabilin-1|MS-1 antigen|common lymphatic endothelial and vascular endothelial receptor-1|fasciclin egf-like, laminin-type egf-like, and link domain-containing scavenger receptor-1|fasciclin, EGF-like, laminin-type EGF-like and link domain-containing scavenger receptor 1",3p21.1,3,NC_000003.12,52495338,52524496,plus,69,608560
9606,Homo sapiens,1002,0,live,CDH4,"CAD4, R-CAD, RCAD",cadherin 4,"cadherin-4|R-cadherin|cadherin 4, type 1, R-cadherin (retinal)|cadherin 4, type 1, preproprotein|retinal cadherin",20q13.33,20,NC_000020.11,61252261,61940617,plus,18,603006
9606,Homo sapiens,10572,0,live,SIVA1,"CD27BP, SIVA, Siva-1, Siva-2",SIVA1 apoptosis inducing factor,apoptosis regulatory protein Siva|CD27-binding (Siva) protein,14q32.33,14,NC_000014.9,104752420,104759659,plus,4,605567
9606,Homo sapiens,64746,0,live,ACBD3,"GCP60, GOCAP1, GOLPH1, PAP7",acyl-CoA binding domain containing 3,"Golgi resident protein GCP60|PBR- and PKA-associated protein 7|PKA (RIalpha)-associated protein|acyl-Coenzyme A binding domain containing 3|golgi complex associated protein 1, 60kDa|golgi phosphoprotein 1|peripheral benzodiazepine receptor-associated protein PAP7",1q42.12,1,NC_000001.11,226144679,226186741,minus,8,606809
9606,Homo sapiens,9134,0,live,CCNE2,CYCE2,cyclin E2,G1/S-specific cyclin-E2,8q22.1,8,NC_000008.11,94880224,94896671,minus,15,603775
9606,Homo sapiens,9001,0,live,HAP1,"HAP2, HIP5, HLP, hHLP1",huntingtin associated protein 1,huntingtin-associated protein 1|HAP-1|epididymis secretory sperm binding protein|huntingtin-associated protein 2|neuroan 1,17q21.2,17,NC_000017.11,41717739,41734646,minus,13,600947
9606,Homo sapiens,10109,0,live,ARPC2,"ARC34, PNAS-139, PRO2446, p34-Arc",actin related protein 2/3 complex subunit 2,"actin-related protein 2/3 complex subunit 2|ARP2/3 protein complex subunit 34|actin related protein 2/3 complex, subunit 2, 34kDa|arp2/3 complex 34 kDa subunit|testis tissue sperm-binding protein Li 53e",2q35,2,NC_000002.12,218217138,218254348,plus,11,604224
9606,Homo sapiens,27342,0,live,RABGEF1,"RABEX5, RAP1, rabex-5",RAB guanine nucleotide exchange factor 1,rab5 GDP/GTP exchange factor|RAB guanine nucleotide exchange factor (GEF) 1|rabaptin-5-associated exchange factor for Rab5,7q11.21,7,NC_000007.14,66654567,66811464,plus,24,609700
9606,Homo sapiens,494323,0,live,MIR361,"MIRN361, hsa-mir-361, mir-361",microRNA 361,,Xq21.2,X,NC_000023.11,85903636,85903707,minus,1,
9606,Homo sapiens,64781,0,live,CERK,"LK4, dA59H18.2, dA59H18.3, hCERK",ceramide kinase,ceramide kinase|acylsphingosine kinase|lipid kinase 4|lipid kinase LK4,22q13.31,22,NC_000022.11,46684410,46738252,minus,14,610307
9606,Homo sapiens,57646,0,live,USP28,,ubiquitin specific peptidase 28,ubiquitin carboxyl-terminal hydrolase 28|deubiquitinating enzyme 28|ubiquitin carboxyl-terminal hydrolase 28 variant 1|ubiquitin thioesterase 28|ubiquitin thiolesterase 28|ubiquitin-specific-processing protease 28,11q23.2,11,NC_000011.10,113797875,113875572,minus,28,610748
9606,Homo sapiens,3232,0,live,HOXD3,"HOX1D, HOX4, HOX4A, Hox-4.1",homeobox D3,"homeobox protein Hox-D3|Hox-4.1, mouse, homolog of|homeo box D3|homeobox protein Hox-4A",2q31.1,2,NC_000002.12,176157307,176173102,plus,8,142980
9606,Homo sapiens,574443,0,live,MIR490,"MIRN490, hsa-mir-490, miR-490",microRNA 490,,7q33,7,NC_000007.14,136903167,136903294,plus,1,616972
9606,Homo sapiens,90993,0,live,CREB3L1,"OASIS, OI16",cAMP responsive element binding protein 3 like 1,cyclic AMP-responsive element-binding protein 3-like protein 1|BBF-2 homolog|cAMP-responsive element-binding protein 3-like protein 1|old astrocyte specifically-induced substance,11p11.2,11,NC_000011.10,46277661,46321409,plus,13,616215
9606,Homo sapiens,693120,0,live,MIR33B,"MIRN33B, hsa-mir-33b, mir-33b",microRNA 33b,,17p11.2,17,NC_000017.11,17813836,17813931,minus,1,613486
9606,Homo sapiens,5396,0,live,PRRX1,"AGOTC, PHOX1, PMX1, PRX-1, PRX1",paired related homeobox 1,paired mesoderm homeobox protein 1|homeobox protein PHOX1|paired mesoderm homeobox 1 isoform pmx-1b,1q24.2,1,NC_000001.11,170662728,170739421,plus,6,167420
9606,Homo sapiens,23429,0,live,RYBP,"AAP1, APAP-1, DEDAF, YEAF1",RING1 and YY1 binding protein,RING1 and YY1-binding protein|DED-associated factor|YY1 and E4TF1 associated factor 1|apoptin-associating protein 1|death effector domain-associated factor|ring1 interactor RYBP,3p13,3,NC_000003.12,72374593,72446623,minus,4,607535
9606,Homo sapiens,440823,0,live,MIAT,"C22orf35, GOMAFU, LINC00066, NCRNA00066, RNCR2, lncRNA-MIAT",myocardial infarction associated transcript,MI related novel mRNA|long intergenic non-protein coding RNA 66|myocardial infarction associated transcript (non-protein coding),22q12.1,22,NC_000022.11,26657482,26676478,plus,5,611082
9606,Homo sapiens,55626,0,live,AMBRA1,"DCAF3, WDR94",autophagy and beclin 1 regulator 1,activating molecule in BECN1-regulated autophagy protein 1|DDB1 and CUL4 associated factor 3|WD repeat domain 94|activating molecule in beclin-1-regulated autophagy|autophagy/beclin-1 regulator 1,11p11.2,11,NC_000011.10,46396412,46594055,minus,25,611359
9606,Homo sapiens,2139,0,live,EYA2,EAB1,EYA transcriptional coactivator and phosphatase 2,eyes absent homolog 2,20q13.12,20,NC_000020.11,46894624,47188844,plus,16,601654
9606,Homo sapiens,8165,0,live,AKAP1,"AKAP21, AKAP149, AKAP84, D-AKAP1, PPP1R43, PRKA1, SAKAP84, TDRD17, AKAP1",A-kinase anchoring protein 1,"A-kinase anchor protein 1, mitochondrial|A kinase (PRKA) anchor protein 1|A-kinase anchor protein 149 kDa|AKAP 149|D-AKAP-1|dual-specificity A-kinase anchoring protein 1|protein kinase A anchoring protein 1|protein kinase A1|protein phosphatase 1, regulatory subunit 43|spermatid A-kinase anchor protein 84|testicular secretory protein Li 5|tudor domain containing 17",17q22,17,NC_000017.11,57085246,57121344,plus,16,602449
9606,Homo sapiens,2528,0,live,FUT6,"FCT3A, FT1A, Fuc-TVI, FucT-VI",fucosyltransferase 6,"alpha-(1,3)-fucosyltransferase 6|fucosyltransferase 6 (alpha (1,3) fucosyltransferase)|fucosyltransferase VI|galactoside 3-L-fucosyltransferase",19p13.3,19,NC_000019.10,5830408,5840019,minus,5,136836
9606,Homo sapiens,1469,0,live,CST1,,cystatin SN,"cystatin-SN|cystain-SA-I|cystatin 1|cystatin SA-I|cysteine proteinase inhibitor, type 2 family|salivary cystatin-SA-1",20p11.21,20,NC_000020.11,23747553,23750937,minus,3,123855
9606,Homo sapiens,55544,0,live,RBM38,"HSRNASEB, RNPC1, SEB4B, SEB4D, dJ800J21.2",RNA binding motif protein 38,"RNA-binding protein 38|CLL-associated antigen KW-5|RNA-binding region (RNP1, RRM) containing 1|RNA-binding region-containing protein 1|ssDNA-binding protein SEB4",20q13.31,20,NC_000020.11,57391396,57409333,plus,6,612428
9606,Homo sapiens,9046,0,live,DOK2,"p56DOK, p56dok-2",docking protein 2,"docking protein 2|docking protein 2, 56kD|docking protein 2, 56kDa|downstream of tyrosine kinase 2|p56(dok-2)",8p21.3,8,NC_000008.11,21908873,21913717,minus,5,604997
9606,Homo sapiens,10797,0,live,MTHFD2,NMDMC,"methylenetetrahydrofolate dehydrogenase (NADP dependent) 2, methenyltetrahydrofolate cyclohydrolase","bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial|NAD-dependent methylene tetrahydrofolate dehydrogenase cyclohydrolase",2p13.1,2,NC_000002.12,74198563,74217565,plus,9,604887
9606,Homo sapiens,10713,0,live,USP39,"65K, CGI-21, HSPC332, SAD1, SNRNP65",ubiquitin specific peptidase 39,U4/U6.U5 tri-snRNP-associated protein 2|SAD1 homolog|SnRNP assembly defective 1 homolog|U4/U6.U5 tri-snRNP-associated 65 kDa protein|inactive ubiquitin-specific peptidase 39|small nuclear ribonucleoprotein 65kDa (U4/U6.U5)|ubiquitin specific protease 39,2p11.2,2,NC_000002.12,85602843,85649284,plus,16,611594
9606,Homo sapiens,4828,0,live,NMB,,neuromedin B,neuromedin-B|Neuromedin-B-32|neuromedin-beta,15q25.2,15,NC_000015.10,84655132,84658611,minus,4,162340
9606,Homo sapiens,2295,0,live,FOXF2,"FKHL6, FREAC-2, FREAC2",forkhead box F2,forkhead box protein F2|forkhead-like 6|forkhead-related activator 2|forkhead-related protein FKHL6|forkhead-related transcription factor 2,6p25.3,6,NC_000006.12,1389576,1395603,plus,2,603250
9606,Homo sapiens,5784,0,live,PTPN14,"CATLPH, PEZ, PTP36",protein tyrosine phosphatase non-receptor type 14,tyrosine-protein phosphatase non-receptor type 14|cytoskeletal-associated protein tyrosine phosphatase|protein-tyrosine phosphatase pez,1q32.3-q41,1,NC_000001.11,214348700,214551677,minus,21,603155
9606,Homo sapiens,406895,0,live,MIR103A1,"MIR103-1, MIRN103-1, mir-103a-1",microRNA 103a-1,hsa-mir-103-1|hsa-mir-103a-1|microRNA 103-1,5q34,5,NC_000005.10,168560896,168560973,minus,1,613187
9606,Homo sapiens,5547,0,live,PRCP,"HUMPCP, PCP",prolylcarboxypeptidase,lysosomal Pro-X carboxypeptidase|angiotensinase C|lysosomal carboxypeptidase C|proline carboxypeptidase,11q14.1,11,NC_000011.10,82822936,82901740,minus,11,176785
9606,Homo sapiens,10085,0,live,EDIL3,DEL1,EGF like repeats and discoidin domains 3,EGF-like repeat and discoidin I-like domain-containing protein 3|EGF-like repeats and discoidin I-like domains 3|developmental endothelial locus-1|developmentally-regulated endothelial cell locus 1 protein|integrin-binding protein DEL1,5q14.3,5,NC_000005.10,83940554,84384880,minus,11,606018
9606,Homo sapiens,81029,0,live,WNT5B,,Wnt family member 5B,"protein Wnt-5b|WNT-5B protein|wingless-type MMTV integration site family, member 5B",12p13.33,12,NC_000012.12,1529856,1647213,plus,13,606361
9606,Homo sapiens,8894,0,live,EIF2S2,"EIF2, EIF2B, EIF2beta, PPP1R67, eIF-2-beta",eukaryotic translation initiation factor 2 subunit beta,"eukaryotic translation initiation factor 2 subunit 2|eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa|protein phosphatase 1, regulatory subunit 67",20q11.22,20,NC_000020.11,34088309,34112243,minus,9,603908
9606,Homo sapiens,219931,0,live,TPCN2,"SHEP10, TPC2",two pore segment channel 2,two pore calcium channel protein 2|voltage-dependent calcium channel protein TPC2,11q13.3,11,NC_000011.10,69048932,69090597,plus,25,612163
